video_id,id,title,kind,description,etag,published_at,views,likes,dislikes,favorites,comments,iframe,link
sPzKcWnPlSI,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lmtnb2tLaVBYU1Fj,Suma de la distribución binomial.,youtube#playlistItem,"En este video demuestro que la suma de todos los valores de la distribución binomial es uno.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",vvTqBf8yrQwRDr07n1NW5mQw_8o,2014-03-19T23:33:24Z,5765.0,21.0,3.0,0.0,0.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/sPzKcWnPlSI"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/sPzKcWnPlSI
TvWX0Zg0LyI,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnNQektjV25QbFNJ,Distribución binomial. Ejemplo 1,youtube#playlistItem,"En este video resolveremos el siguiente problema.

Suponga que un lote de 5000 fusibles eléctricos contiene 5% de piezas defectuosas. Si se prueba una muestra de 5 fusibles, encuentre la probabilidad de hallar al menos uno defec- tuoso.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",xrUiQkugnr79D0LvJdsc2jRXyUU,2014-03-19T22:30:20Z,78043.0,238.0,44.0,0.0,28.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/TvWX0Zg0LyI"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/TvWX0Zg0LyI
dA970vIjYcs,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlR2V1gwWmcwTHlJ,Función de la distribución binomial. Deducción.,youtube#playlistItem,"En este video deduciremos la función de la distribución binomial.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",2_kmCgLtN-YDO62NtJ2InREHUTc,2014-03-19T18:56:47Z,4048.0,49.0,3.0,0.0,5.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/dA970vIjYcs"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/dA970vIjYcs
EkQPmqkvacM,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmRBOTcwdklqWWNz,Distribución binomial. Como identificar si un problema es binomial.,youtube#playlistItem,"En este video explico como identificar si un problema de probabilidades cumple los requisitos para que sea de variable aleatoria binomial.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",lJX1tQE7m1HkaSCMdtB0kIR2WGU,2014-03-19T18:56:47Z,53647.0,202.0,49.0,0.0,7.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/EkQPmqkvacM"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/EkQPmqkvacM
3eKZwokAwtw,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkVrUVBtcWt2YWNN,Distribución binomial. ¿Que es un experimento binomial?,youtube#playlistItem,"En este video explico que características tiene que tener una variable aleatoria para poder ser de distribución binomial.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",g7q-At8CPwfms_b7dtuP0xdAZnA,2014-03-19T18:56:47Z,4410.0,29.0,0.0,0.0,2.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/3eKZwokAwtw"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/3eKZwokAwtw
_YVyheaWL5k,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjNlS1p3b2tBd3R3,Función exponencial compleja. Propiedades,youtube#playlistItem,"En este video demuestro varias propiedades de la función exponencial compleja.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",UdaWN627DrDtg6_OxTJqFAwrz48,2014-03-19T18:56:45Z,5477.0,33.0,2.0,0.0,6.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/_YVyheaWL5k"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/_YVyheaWL5k
FZPLvakVHyI,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Ll9ZVnloZWFXTDVr,Función exponencial compleja. Identidad de euler,youtube#playlistItem,"En este video explico como es la función exponencial compleja y demuestro la identidad de Euler usando series de Taylor.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",SBCF6qmpzLZ7_uT6eaX6GcGVjVU,2014-02-16T23:59:40Z,9943.0,67.0,7.0,0.0,0.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/FZPLvakVHyI"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/FZPLvakVHyI
oQ6R91J727o,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkZaUEx2YWtWSHlJ,Probabilidad condicional algunas propiedades,youtube#playlistItem,"En este video demuestro algunas propiedades de la probabilidad condicional.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",vn_AekIIDZL698SESnstToNPwGI,2014-02-16T17:25:01Z,4599.0,36.0,1.0,0.0,3.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/oQ6R91J727o"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/oQ6R91J727o
xTyiXD12sko,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lm9RNlI5MUo3Mjdv,Diferencia entre eventos independientes y mutuamente excluyentes,youtube#playlistItem,"En esta clase explico la diferencia entre eventos mutuamente excluyentos y eventos independientes.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",ocuheYyZEEiWDzEEw4RP6DfaYGE,2014-02-12T23:29:23Z,31116.0,132.0,28.0,0.0,16.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/xTyiXD12sko"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/xTyiXD12sko
04VTlQ37C08,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnhUeWlYRDEyc2tv,Eventos independientes y su probabilidad,youtube#playlistItem,"En esta clase explico cuando dos eventos son independientes y hago dos ejemplos.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",XVC44r-nXGlctOnUqimPyXpRM34,2014-02-12T23:19:25Z,76076.0,279.0,37.0,0.0,15.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/04VTlQ37C08"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/04VTlQ37C08
m8-MPxS06qc,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjA0VlRsUTM3QzA4,Probabilidad Condicional,youtube#playlistItem,"En esta clase explico que es la probabilidad condicional y hago dos ejemplos.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",2qHgFVZqhMDFYjrU26squJvjI74,2014-02-12T23:14:45Z,146240.0,615.0,68.0,0.0,30.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/m8-MPxS06qc"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/m8-MPxS06qc
T8Ixh12QHQA,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lm04LU1QeFMwNnFj,Respuesta de un sistema lineal. Caso general,youtube#playlistItem,"En este video demuestro que la salida de un sistema lineal invariante es igual a la convolución 
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",YxeAAvmSC0eYPUBMJJPzt939Oo4,2014-02-12T23:07:24Z,1633.0,6.0,1.0,0.0,2.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/T8Ixh12QHQA"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/T8Ixh12QHQA
1KqLvtBk6hQ,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlQ4SXhoMTJRSFFB,Raices de numeros complejos Ejemplo 2,youtube#playlistItem,"===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",QL9_NYjL6_-2jbyLeZdDcmyHPSU,2014-02-11T16:09:23Z,3817.0,12.0,0.0,0.0,1.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/1KqLvtBk6hQ"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/1KqLvtBk6hQ
eCq2LT5y7vU,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjFLcUx2dEJrNmhR,Raices de numeros complejos Ejemplo 1,youtube#playlistItem,"===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",pJlRoLRrBDvop2wqqh0WhP0oVJ0,2014-02-10T02:14:36Z,3795.0,20.0,2.0,0.0,2.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/eCq2LT5y7vU"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/eCq2LT5y7vU
EjAMPByf4ZI,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmVDcTJMVDV5N3ZV,Raíces de números complejos,youtube#playlistItem,"En este video demuestro como calcular las raíces de un numero complejo.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",UMjLXwuv84AAJ6dZaYaG23iSy7U,2014-02-10T01:37:42Z,6056.0,22.0,4.0,0.0,1.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/EjAMPByf4ZI"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/EjAMPByf4ZI
6L59Wie11Go,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkVqQU1QQnlmNFpJ,Teorema de De Moivre ejemplo,youtube#playlistItem,"Ejemplo del uso de teorema de De Moivre
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",WFdcDglQJkyjTq_mCbv-faTdaaQ,2014-02-10T00:59:05Z,40820.0,92.0,23.0,0.0,5.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/6L59Wie11Go"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/6L59Wie11Go
-D4vlF-QuBA,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjZMNTlXaWUxMUdv,Teorema de De Moivre. Demostración,youtube#playlistItem,"En este video demuestro el teorema de De Moivre usando inducción matematica.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",Hy9OycIhN5kIwjRnlQzlH9_D_ic,2014-02-09T23:37:46Z,37049.0,141.0,14.0,0.0,13.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/-D4vlF-QuBA"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/-D4vlF-QuBA
Jog61C0SNdM,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Li1ENHZsRi1RdUJB,Teorema de De Moivre. Introducción,youtube#playlistItem,"En este video doy una introducción del teorema de De Moivre. 
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",9TqHviggNoxFzcmumOFgXusIxJQ,2014-02-09T23:08:44Z,16141.0,50.0,17.0,0.0,1.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Jog61C0SNdM"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/Jog61C0SNdM
6OMotQo7aEE,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkpvZzYxQzBTTmRN,Probabilidades del juego de poker,youtube#playlistItem,"En este video aprenderemos a calcular las probabilidades del juego de poker. Calcularemos las probabilidades de que en la primera mano tengamos una pareja, dos parejas, un trio, un full house, un poker o una escalera mayor.
Esta clase es para dar una aplicación a las técnica de conteo usando combinaciones.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",KfM9Th2sMVeEG-SqkwlMigYqUbU,2014-02-09T22:59:12Z,38877.0,275.0,57.0,0.0,23.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/6OMotQo7aEE"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/6OMotQo7aEE
LD_QeH_EWnw,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjZPTW90UW83YUVF,Conteo de puntos muestrales Regla m por n. EJEMPLOS,youtube#playlistItem,"===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",x0tKW_Wb6MPZDiMTRPuuzYNgPoI,2014-02-06T00:58:07Z,9337.0,43.0,7.0,0.0,1.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/LD_QeH_EWnw"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/LD_QeH_EWnw
uFBxJV7qEsE,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkxEX1FlSF9FV253,Conteo de puntos muestrales Regla m por n,youtube#playlistItem,"===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",zopfIAcc9rIGJekeoDOsKS2hYz0,2014-01-31T16:59:11Z,2932.0,18.0,2.0,0.0,3.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/uFBxJV7qEsE"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/uFBxJV7qEsE
Ygr6ypSmsQw,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnVGQnhKVjdxRXNF,Función de peso para un sistema lineal,youtube#playlistItem,"===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",mH7gRneVU11IJwNX5--C1jvk-9A,2014-01-31T16:47:38Z,1234.0,6.0,0.0,0.0,0.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Ygr6ypSmsQw"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/Ygr6ypSmsQw
nnj6AI4rEwg,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LllncjZ5cFNtc1F3,Respuesta de un sistema lineal a un pulso rectangular. Ejemplos,youtube#playlistItem,"En este clase encontraremos la respuesta al pulso rectangular para las clases I y PT1

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",g946S0LGdhFELprnlYedf_Jbed8,2014-01-31T16:20:35Z,1924.0,4.0,0.0,0.0,0.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/nnj6AI4rEwg"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/nnj6AI4rEwg
nVuNwomqfGc,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lm5uajZBSTRyRXdn,Respuesta de un sistema lineal a un pulso rectangular,youtube#playlistItem,"===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com",GVNQJu8MxScNandkC9uXrsQWY3U,2014-01-31T16:19:38Z,3511.0,10.0,3.0,0.0,0.0,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/nVuNwomqfGc"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/nVuNwomqfGc
